id,developer,release_date,recommend,sentiment_analysis
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,1
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,0
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,1
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,0
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,1
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,0
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,1
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,1
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,0
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,0
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,0
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,1
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,1
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,1
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,0
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,1
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,1
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,1
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,1
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,1
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,1
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,1
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,0
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,0
10180.0,"Infinity Ward,Aspyr (Mac)",2009,False,1
10180.0,"Infinity Ward,Aspyr (Mac)",2009,True,2
32440.0,"Traveller's Tales,Feral Interactive (Mac)",2009,False,2
32440.0,"Traveller's Tales,Feral Interactive (Mac)",2009,True,2
32440.0,"Traveller's Tales,Feral Interactive (Mac)",2009,True,2
32440.0,"Traveller's Tales,Feral Interactive (Mac)",2009,True,0
32440.0,"Traveller's Tales,Feral Interactive (Mac)",2009,True,2
32440.0,"Traveller's Tales,Feral Interactive (Mac)",2009,True,2
32440.0,"Traveller's Tales,Feral Interactive (Mac)",2009,True,2
32440.0,"Traveller's Tales,Feral Interactive (Mac)",2009,True,2
11450.0,"Triumph Studios,Virtual Programming",2007,True,1
11450.0,"Triumph Studios,Virtual Programming",2007,True,1
11450.0,"Triumph Studios,Virtual Programming",2007,True,0
11450.0,"Triumph Studios,Virtual Programming",2007,True,2
11450.0,"Triumph Studios,Virtual Programming",2007,True,1
11450.0,"Triumph Studios,Virtual Programming",2007,True,2
24790.0,EA Los Angeles,2007,True,0
24790.0,EA Los Angeles,2007,True,2
24790.0,EA Los Angeles,2007,True,1
24790.0,EA Los Angeles,2007,True,2
24810.0,EA Los Angeles,2009,True,2
24810.0,EA Los Angeles,2009,True,2
24810.0,EA Los Angeles,2009,True,1
41800.0,Positech Games,2009,True,2
41800.0,Positech Games,2009,True,2
41800.0,Positech Games,2009,True,1
41800.0,Positech Games,2009,True,2
41800.0,Positech Games,2009,True,2
41800.0,Positech Games,2009,False,0
45300.0,Gaijin Entertainment,2009,True,2
45300.0,Gaijin Entertainment,2009,True,2
35420.0,Defence Alliance Team,2009,True,2
35420.0,Defence Alliance Team,2009,True,2
35420.0,Defence Alliance Team,2009,False,1
35420.0,Defence Alliance Team,2009,False,1
32430.0,"LucasArts,Aspyr Studios",2009,True,1
32430.0,"LucasArts,Aspyr Studios",2009,True,0
32430.0,"LucasArts,Aspyr Studios",2009,False,1
32430.0,"LucasArts,Aspyr Studios",2009,True,1
32430.0,"LucasArts,Aspyr Studios",2009,False,1
32430.0,"LucasArts,Aspyr Studios",2009,True,2
32430.0,"LucasArts,Aspyr Studios",2009,False,0
32430.0,"LucasArts,Aspyr Studios",2009,False,0
32430.0,"LucasArts,Aspyr Studios",2009,True,2
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,1
22370.0,Bethesda Game Studios,2009,True,1
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,0
22370.0,Bethesda Game Studios,2009,True,1
22370.0,Bethesda Game Studios,2009,True,1
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,0
22370.0,Bethesda Game Studios,2009,True,1
22370.0,Bethesda Game Studios,2009,False,2
22370.0,Bethesda Game Studios,2009,True,1
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,0
22370.0,Bethesda Game Studios,2009,True,1
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,0
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,0
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,1
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,1
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,False,0
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,1
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,0
22370.0,Bethesda Game Studios,2009,True,0
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,0
22370.0,Bethesda Game Studios,2009,True,1
22370.0,Bethesda Game Studios,2009,True,1
22370.0,Bethesda Game Studios,2009,True,1
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,1
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,False,2
22370.0,Bethesda Game Studios,2009,True,1
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,1
22370.0,Bethesda Game Studios,2009,True,1
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,2
22370.0,Bethesda Game Studios,2009,True,0
22370.0,Bethesda Game Studios,2009,True,0
38210.0,Spidermonk Entertainment,2009,True,2
38210.0,Spidermonk Entertainment,2009,True,1
38210.0,Spidermonk Entertainment,2009,True,2
45700.0,Capcom,2008,True,2
45700.0,Capcom,2008,True,2
45700.0,Capcom,2008,True,2
45700.0,Capcom,2008,True,0
45700.0,Capcom,2008,True,2
45700.0,Capcom,2008,True,1
45700.0,Capcom,2008,True,1
17570.0,Octoshark Studios,2010,True,2
17570.0,Octoshark Studios,2010,True,2
17570.0,Octoshark Studios,2010,True,0
17570.0,Octoshark Studios,2010,True,1
17570.0,Octoshark Studios,2010,True,1
17570.0,Octoshark Studios,2010,True,2
17570.0,Octoshark Studios,2010,True,1
17570.0,Octoshark Studios,2010,True,2
17570.0,Octoshark Studios,2010,True,2
17570.0,Octoshark Studios,2010,True,2
17570.0,Octoshark Studios,2010,True,1
17570.0,Octoshark Studios,2010,True,2
41050.0,Croteam,2001,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,False,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,False,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,False,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,1
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,2
48700.0,TaleWorlds Entertainment,2010,True,0
48700.0,TaleWorlds Entertainment,2010,True,2
42120.0,Fatshark,2010,False,0
42120.0,Fatshark,2010,False,0
12220.0,Rockstar North / Toronto,2010,True,2
12220.0,Rockstar North / Toronto,2010,True,2
12220.0,Rockstar North / Toronto,2010,True,1
12220.0,Rockstar North / Toronto,2010,True,2
12220.0,Rockstar North / Toronto,2010,True,1
12220.0,Rockstar North / Toronto,2010,True,2
12220.0,Rockstar North / Toronto,2010,True,2
12220.0,Rockstar North / Toronto,2010,True,2
12220.0,Rockstar North / Toronto,2010,False,1
12220.0,Rockstar North / Toronto,2010,False,1
45730.0,Other Ocean Interactive,2010,False,1
45400.0,Nemesys Games,2010,True,2
45400.0,Nemesys Games,2010,True,0
49600.0,Cold Beam Games,2010,True,2
49600.0,Cold Beam Games,2010,True,1
49600.0,Cold Beam Games,2010,True,2
49600.0,Cold Beam Games,2010,True,2
49600.0,Cold Beam Games,2010,True,1
49600.0,Cold Beam Games,2010,True,2
49600.0,Cold Beam Games,2010,True,2
49600.0,Cold Beam Games,2010,True,1
49600.0,Cold Beam Games,2010,True,2
49600.0,Cold Beam Games,2010,True,1
49600.0,Cold Beam Games,2010,True,2
49600.0,Cold Beam Games,2010,False,1
49600.0,Cold Beam Games,2010,True,2
49600.0,Cold Beam Games,2010,True,2
49600.0,Cold Beam Games,2010,True,2
49600.0,Cold Beam Games,2010,True,2
49600.0,Cold Beam Games,2010,True,2
49600.0,Cold Beam Games,2010,True,0
49600.0,Cold Beam Games,2010,True,2
49600.0,Cold Beam Games,2010,True,2
49600.0,Cold Beam Games,2010,True,2
49600.0,Cold Beam Games,2010,True,2
43500.0,Realmforge Studios,2010,False,1
40930.0,The Odd Gentlemen,2010,True,1
40930.0,The Odd Gentlemen,2010,True,1
31700.0,ISOTX,2008,True,2
49800.0,Muse Games,2010,False,1
49800.0,Muse Games,2010,False,0
34010.0,Obsidian Entertainment,2010,True,2
34010.0,Obsidian Entertainment,2010,True,2
34010.0,Obsidian Entertainment,2010,True,2
34010.0,Obsidian Entertainment,2010,True,0
34010.0,Obsidian Entertainment,2010,True,1
34010.0,Obsidian Entertainment,2010,True,1
22610.0,Team17 Software Ltd.,2010,True,1
630.0,Valve,2010,True,1
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,False,0
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,False,1
630.0,Valve,2010,True,2
630.0,Valve,2010,True,0
630.0,Valve,2010,True,2
630.0,Valve,2010,True,1
630.0,Valve,2010,True,2
630.0,Valve,2010,True,1
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,1
630.0,Valve,2010,True,2
630.0,Valve,2010,True,0
630.0,Valve,2010,True,1
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,1
630.0,Valve,2010,True,1
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,0
630.0,Valve,2010,True,1
630.0,Valve,2010,True,2
630.0,Valve,2010,True,1
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,1
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,1
630.0,Valve,2010,True,1
630.0,Valve,2010,True,2
630.0,Valve,2010,True,1
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,1
630.0,Valve,2010,True,0
630.0,Valve,2010,True,2
630.0,Valve,2010,True,0
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,1
630.0,Valve,2010,True,1
630.0,Valve,2010,True,1
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,1
630.0,Valve,2010,True,0
630.0,Valve,2010,True,1
630.0,Valve,2010,True,0
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,1
630.0,Valve,2010,True,1
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
630.0,Valve,2010,True,1
630.0,Valve,2010,True,2
630.0,Valve,2010,True,1
630.0,Valve,2010,True,2
630.0,Valve,2010,True,1
630.0,Valve,2010,False,1
630.0,Valve,2010,True,1
630.0,Valve,2010,True,1
630.0,Valve,2010,True,2
630.0,Valve,2010,True,1
630.0,Valve,2010,True,1
630.0,Valve,2010,True,2
630.0,Valve,2010,True,2
24780.0,"EA - Maxis,Aspyr (Mac)",2003,True,2
24780.0,"EA - Maxis,Aspyr (Mac)",2003,True,2
24780.0,"EA - Maxis,Aspyr (Mac)",2003,True,1
24780.0,"EA - Maxis,Aspyr (Mac)",2003,True,2
24780.0,"EA - Maxis,Aspyr (Mac)",2003,False,0
24780.0,"EA - Maxis,Aspyr (Mac)",2003,True,1
33670.0,"Akella,.dat",2010,True,2
28000.0,IO Interactive,2010,False,1
28000.0,IO Interactive,2010,False,1
28000.0,IO Interactive,2010,True,1
28000.0,IO Interactive,2010,False,0
28000.0,IO Interactive,2010,True,2
39680.0,Rune Forge,2010,False,0
39680.0,Rune Forge,2010,False,2
63900.0,Ino-Co,2010,True,2
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,2
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,2
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,1
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,1
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,2
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,1
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,1
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,1
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,2
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,1
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,2
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,2
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,1
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,2
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,1
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,2
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,0
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,1
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,2
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,2
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,1
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,2
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,1
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,1
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,1
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,2
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,2
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,2
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,2
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,2
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,1
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,0
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,2
50130.0,"2K Czech,Feral Interactive (Mac)",2011,True,2
